UPI_ref_no,Payer_UPI_id,Payee_UPI_id,Txn_amt,eventTime___,Txn_date,eventHour,week_day
813895065814,aa1001@okhdfcbank,xc1001@oksbi,6599,2022-01-10 15:32:37.000000 UTC,2022-01-10,15,2
352852974338,aa1001@okhdfcbank,xc1001@oksbi,6394,2022-10-10 12:33:18.000000 UTC,2022-10-10,12,2
297816313577,aa1001@okhdfcbank,xc1001@oksbi,6565,2022-09-12 14:33:29.000000 UTC,2022-09-12,14,2
42254949043,aa1001@okhdfcbank,xc1001@oksbi,6672,2022-04-18 19:29:39.000000 UTC,2022-04-18,19,2
401539401403,aa1001@okhdfcbank,xc1001@oksbi,6979,2022-02-14 19:24:29.000000 UTC,2022-02-14,19,2
681010572317,aa1001@okhdfcbank,xc1001@oksbi,6043,2022-02-14 10:39:22.000000 UTC,2022-02-14,10,2
273490408845,aa1001@okhdfcbank,xc1001@oksbi,6416,2022-01-17 11:26:27.000000 UTC,2022-01-17,11,2
862797385492,aa1001@okhdfcbank,xc1001@oksbi,6996,2022-02-21 15:31:34.000000 UTC,2022-02-21,15,2
695673987173,aa1001@okhdfcbank,xc1001@oksbi,6222,2022-01-10 10:35:35.000000 UTC,2022-01-10,10,2
367906777296,aa1001@okhdfcbank,xc1001@oksbi,6988,2022-03-07 10:33:35.000000 UTC,2022-03-07,10,2
137818184375,aa1001@okhdfcbank,xc1001@oksbi,6644,2022-02-07 11:24:45.000000 UTC,2022-02-07,11,2
21142114482,aa1001@okhdfcbank,xc1001@oksbi,6245,2022-07-18 19:46:29.000000 UTC,2022-07-18,19,2
776560061299,ad2001@yesbank,xh6699@icici,13415,2022-07-11 13:39:38.000000 UTC,2022-07-11,13,2
11198408958,ad2001@yesbank,xh6699@icici,13622,2022-07-11 17:33:34.000000 UTC,2022-07-11,17,2
85585058874,ad2001@yesbank,xh6699@icici,13851,2022-04-11 08:28:25.000000 UTC,2022-04-11,8,2
722480592153,ad2001@yesbank,xh6699@icici,13949,2022-06-20 09:29:22.000000 UTC,2022-06-20,9,2
54973299028,ad2001@yesbank,xh6699@icici,13191,2022-09-19 08:31:29.000000 UTC,2022-09-19,8,2
938210390803,ad2001@yesbank,xh6699@icici,13963,2022-06-20 13:39:32.000000 UTC,2022-06-20,13,2
285577836579,ad2001@yesbank,xh6699@icici,14040,2022-05-02 19:32:25.000000 UTC,2022-05-02,19,2
333790202411,ad2001@yesbank,xh6699@icici,13725,2022-06-13 12:25:25.000000 UTC,2022-06-13,12,2
470569584105,ad2001@yesbank,xh6699@icici,13019,2022-04-11 19:23:35.000000 UTC,2022-04-11,19,2
691353009401,ad2001@yesbank,xh6699@icici,13721,2022-09-12 12:23:22.000000 UTC,2022-09-12,12,2
167405175303,ad2001@yesbank,xh6699@icici,13059,2022-01-17 14:27:18.000000 UTC,2022-01-17,14,2
557133323152,ad2001@yesbank,xh6699@icici,13710,2022-07-04 08:24:33.000000 UTC,2022-07-04,8,2
154016529036,ad2001@yesbank,xh6699@icici,13115,2022-08-08 17:38:40.000000 UTC,2022-08-08,17,2
962744697020,ad2001@yesbank,xh6699@icici,13336,2022-08-15 15:24:21.000000 UTC,2022-08-15,15,2
625065132172,ad2001@yesbank,xh6699@icici,13016,2022-08-22 19:33:41.000000 UTC,2022-08-22,19,2
658465290463,ad2001@yesbank,xh6699@icici,13183,2022-03-14 08:34:35.000000 UTC,2022-03-14,8,2
949364774639,ad2001@yesbank,xh6699@icici,13258,2022-05-16 18:35:13.000000 UTC,2022-05-16,18,2
103573728298,ad2001@yesbank,xh6699@icici,13199,2022-08-22 19:38:29.000000 UTC,2022-08-22,19,2
761993924808,ad2001@yesbank,xh6699@icici,13097,2022-03-21 19:23:30.000000 UTC,2022-03-21,19,2
93569497799,ad2001@yesbank,xh6699@icici,13914,2022-03-21 18:44:23.000000 UTC,2022-03-21,18,2
417270646277,ad2001@yesbank,xh6699@icici,13053,2022-01-17 08:24:20.000000 UTC,2022-01-17,8,2
186224580921,ad2001@yesbank,xh6699@icici,13619,2022-05-09 15:17:21.000000 UTC,2022-05-09,15,2
667045552517,ad2001@yesbank,xh6699@icici,13518,2022-07-11 19:35:36.000000 UTC,2022-07-11,19,2
399223542348,ad2001@yesbank,xh6699@icici,13934,2022-03-14 14:21:36.000000 UTC,2022-03-14,14,2
10780671822,ad2001@yesbank,xh6699@icici,13105,2022-05-16 09:27:34.000000 UTC,2022-05-16,9,2
907206792427,ad2001@yesbank,xh6699@icici,13755,2022-06-20 16:27:31.000000 UTC,2022-06-20,16,2
545675635239,ad2001@yesbank,xh6699@icici,13274,2022-04-11 19:41:23.000000 UTC,2022-04-11,19,2
487275472044,ad2001@yesbank,xh6699@icici,13835,2022-06-13 08:26:29.000000 UTC,2022-06-13,8,2
979493562432,ad2001@yesbank,xh6699@icici,13836,2022-07-04 10:31:32.000000 UTC,2022-07-04,10,2
891628596898,ad2001@yesbank,xh6699@icici,13633,2022-01-17 19:16:37.000000 UTC,2022-01-17,19,2
673705116376,ad2001@yesbank,xh6699@icici,13221,2022-08-15 09:27:28.000000 UTC,2022-08-15,9,2
241399785870,ad2001@yesbank,xh6699@icici,13718,2022-05-23 12:29:38.000000 UTC,2022-05-23,12,2
514271945478,ad2001@yesbank,xh6699@icici,13744,2022-09-12 19:33:35.000000 UTC,2022-09-12,19,2
265255994961,ad2001@yesbank,xh6699@icici,13985,2022-07-11 12:23:31.000000 UTC,2022-07-11,12,2
949964978981,ad2001@yesbank,xh6699@icici,13217,2022-05-23 16:42:30.000000 UTC,2022-05-23,16,2
597713119269,ad2001@yesbank,xh6699@icici,13066,2022-01-10 17:32:39.000000 UTC,2022-01-10,17,2
518728249756,ad2001@yesbank,xh6699@icici,13572,2022-06-13 08:38:38.000000 UTC,2022-06-13,8,2
764827159491,ad2001@yesbank,xh6699@icici,13004,2022-01-17 15:38:36.000000 UTC,2022-01-17,15,2
196071880668,ad2001@yesbank,xi9811@paytm,9917,2022-02-21 11:35:22.000000 UTC,2022-02-21,11,2
885798734522,ad2001@yesbank,xi9811@paytm,9644,2022-07-11 17:26:20.000000 UTC,2022-07-11,17,2
449840492741,ad2001@yesbank,xi9811@paytm,9132,2022-03-21 19:31:27.000000 UTC,2022-03-21,19,2
491922401038,ad2001@yesbank,xi9811@paytm,9243,2022-06-06 17:34:46.000000 UTC,2022-06-06,17,2
53547741877,ad2001@yesbank,xi9811@paytm,9183,2022-08-15 19:25:27.000000 UTC,2022-08-15,19,2
459285533561,ad2001@yesbank,xi9811@paytm,9264,2022-01-10 13:12:28.000000 UTC,2022-01-10,13,2
138889343604,ad2001@yesbank,xi9811@paytm,9295,2022-04-25 11:37:35.000000 UTC,2022-04-25,11,2
609941188071,ad2001@yesbank,xi9811@paytm,9291,2022-01-17 10:33:36.000000 UTC,2022-01-17,10,2
283889310881,ad2001@yesbank,xi9811@paytm,9967,2022-10-17 09:42:38.000000 UTC,2022-10-17,9,2
38651796800,ad2001@yesbank,xi9811@paytm,9811,2022-08-08 15:29:23.000000 UTC,2022-08-08,15,2
28588149209,ad2001@yesbank,xi9811@paytm,9492,2022-01-10 18:28:32.000000 UTC,2022-01-10,18,2
364625028964,ad2001@yesbank,xi9811@paytm,9198,2022-05-09 18:35:31.000000 UTC,2022-05-09,18,2
659195743849,ad2001@yesbank,xi9811@paytm,9529,2022-09-19 08:31:39.000000 UTC,2022-09-19,8,2
577163847868,ad2001@yesbank,xi9811@paytm,10041,2022-08-15 12:18:35.000000 UTC,2022-08-15,12,2
253251075944,ad2001@yesbank,xi9811@paytm,9856,2022-08-15 08:35:28.000000 UTC,2022-08-15,8,2
516617125745,ad2001@yesbank,xi9811@paytm,9033,2022-09-12 13:33:46.000000 UTC,2022-09-12,13,2
356219228593,ad2001@yesbank,xi9811@paytm,9444,2022-02-14 19:24:30.000000 UTC,2022-02-14,19,2
140895184701,ad2001@yesbank,xi9811@paytm,9932,2022-06-13 13:40:33.000000 UTC,2022-06-13,13,2
717127228028,ad2001@yesbank,xi9811@paytm,9227,2022-09-19 14:27:17.000000 UTC,2022-09-19,14,2
682185760972,ad2001@yesbank,xi9811@paytm,9472,2022-07-18 13:32:33.000000 UTC,2022-07-18,13,2
485406388407,ad2001@yesbank,xi9811@paytm,9422,2022-04-18 10:30:24.000000 UTC,2022-04-18,10,2
224278462785,ad2001@yesbank,xi9811@paytm,9390,2022-01-10 19:24:11.000000 UTC,2022-01-10,19,2
650190933771,ad2001@yesbank,xi9811@paytm,9646,2022-01-10 09:30:36.000000 UTC,2022-01-10,9,2
277841793598,ad2001@yesbank,xi9811@paytm,9982,2022-03-07 11:32:40.000000 UTC,2022-03-07,11,2
131006107450,ad2001@yesbank,xi9811@paytm,9320,2022-06-13 19:36:32.000000 UTC,2022-06-13,19,2
909386580103,ad2001@yesbank,xi9811@paytm,9279,2022-06-13 15:39:30.000000 UTC,2022-06-13,15,2
35790170671,ad2001@yesbank,xi9811@paytm,9972,2022-05-23 18:36:21.000000 UTC,2022-05-23,18,2
821555407012,ad2001@yesbank,xi9811@paytm,9983,2022-09-12 13:27:22.000000 UTC,2022-09-12,13,2
304921189970,ad2001@yesbank,xi9811@paytm,9271,2022-08-08 10:27:41.000000 UTC,2022-08-08,10,2
317238989601,ad2001@yesbank,xi9811@paytm,9242,2022-02-14 19:37:21.000000 UTC,2022-02-14,19,2
554993533676,ad2001@yesbank,xi9811@paytm,9660,2022-01-10 16:30:28.000000 UTC,2022-01-10,16,2
584017731661,ad2001@yesbank,xi9811@paytm,9371,2022-04-18 08:34:42.000000 UTC,2022-04-18,8,2
831170875806,ad2001@yesbank,xi9811@paytm,9686,2022-05-09 13:35:36.000000 UTC,2022-05-09,13,2
44643029142,ad2001@yesbank,xi9811@paytm,9262,2022-06-20 14:25:26.000000 UTC,2022-06-20,14,2
859805847029,ad2001@yesbank,xi9811@paytm,9795,2022-08-08 15:33:27.000000 UTC,2022-08-08,15,2
902677019308,ad2001@yesbank,xi9811@paytm,10101,2022-07-18 08:20:32.000000 UTC,2022-07-18,8,2
324150318895,ad2001@yesbank,xj8221@paytm,17111,2022-01-24 08:29:27.000000 UTC,2022-01-24,8,2
828835448908,ad2001@yesbank,xj8221@paytm,17212,2022-01-17 15:19:34.000000 UTC,2022-01-17,15,2
992011520156,ad2001@yesbank,xj8221@paytm,17728,2022-09-05 18:30:31.000000 UTC,2022-09-05,18,2
22786515547,ad2001@yesbank,xj8221@paytm,17212,2022-04-11 19:30:39.000000 UTC,2022-04-11,19,2
795927620222,ad2001@yesbank,xj8221@paytm,17619,2022-08-22 19:17:33.000000 UTC,2022-08-22,19,2
835316382695,ad2001@yesbank,xj8221@paytm,17357,2022-04-25 17:29:26.000000 UTC,2022-04-25,17,2
374249646873,ad2001@yesbank,xj8221@paytm,17425,2022-07-11 18:22:27.000000 UTC,2022-07-11,18,2
346217291422,ad2001@yesbank,xj8221@paytm,17735,2022-09-19 19:44:14.000000 UTC,2022-09-19,19,2
377074568322,ad2001@yesbank,xj8221@paytm,17351,2022-04-11 10:31:47.000000 UTC,2022-04-11,10,2
191524857440,ad2001@yesbank,xj8221@paytm,17447,2022-07-11 14:25:27.000000 UTC,2022-07-11,14,2
530847461969,ad2001@yesbank,xj8221@paytm,17253,2022-01-24 10:13:34.000000 UTC,2022-01-24,10,2
377595639057,ad2001@yesbank,xj8221@paytm,17919,2022-07-11 15:27:19.000000 UTC,2022-07-11,15,2
730309686629,ad2001@yesbank,xj8221@paytm,17681,2022-05-23 18:27:31.000000 UTC,2022-05-23,18,2
709397511962,ad2001@yesbank,xj8221@paytm,17935,2022-02-14 15:18:33.000000 UTC,2022-02-14,15,2
583231762232,ad2001@yesbank,xj8221@paytm,17676,2022-08-15 12:33:34.000000 UTC,2022-08-15,12,2
297654358411,ad2001@yesbank,xj8221@paytm,17946,2022-02-07 09:27:23.000000 UTC,2022-02-07,9,2
623504915001,ad2001@yesbank,xj8221@paytm,17793,2022-09-12 19:37:34.000000 UTC,2022-09-12,19,2
114251204590,ad2001@yesbank,xj8221@paytm,17916,2022-06-13 09:40:36.000000 UTC,2022-06-13,9,2
362218089567,ad2001@yesbank,xj8221@paytm,17539,2022-05-16 17:39:34.000000 UTC,2022-05-16,17,2
3581396662,ad2001@yesbank,xj8221@paytm,17802,2022-08-15 19:34:32.000000 UTC,2022-08-15,19,2
369515889055,ad2001@yesbank,xj8221@paytm,17956,2022-06-06 13:28:27.000000 UTC,2022-06-06,13,2
906030355262,ad2001@yesbank,xj8221@paytm,17216,2022-09-12 17:38:35.000000 UTC,2022-09-12,17,2
300915315150,ad2001@yesbank,xj8221@paytm,17304,2022-08-15 18:28:41.000000 UTC,2022-08-15,18,2
813774868462,ad2001@yesbank,xj8221@paytm,17265,2022-08-15 19:30:41.000000 UTC,2022-08-15,19,2
997652436414,ad2001@yesbank,xj8221@paytm,17581,2022-02-07 19:27:34.000000 UTC,2022-02-07,19,2
603365770014,ad2001@yesbank,xj8221@paytm,17189,2022-09-26 19:29:33.000000 UTC,2022-09-26,19,2
456343547110,ad2001@yesbank,xj8221@paytm,17731,2022-06-06 19:30:41.000000 UTC,2022-06-06,19,2
949509766939,ad2001@yesbank,xj8221@paytm,17174,2022-08-15 15:31:30.000000 UTC,2022-08-15,15,2
981537349475,ad2001@yesbank,xj8221@paytm,17415,2022-07-18 14:16:25.000000 UTC,2022-07-18,14,2
795326410212,ad2001@yesbank,xj8221@paytm,17757,2022-09-12 19:25:31.000000 UTC,2022-09-12,19,2
174804065004,ad2001@yesbank,xj8221@paytm,17562,2022-09-05 17:24:32.000000 UTC,2022-09-05,17,2
693441916479,ad2001@yesbank,xj8221@paytm,17198,2022-01-10 16:36:44.000000 UTC,2022-01-10,16,2
522906914307,ad2001@yesbank,xj8221@paytm,17646,2022-04-11 08:17:26.000000 UTC,2022-04-11,8,2
730071725032,ad2001@yesbank,xj8221@paytm,17233,2022-05-09 17:32:37.000000 UTC,2022-05-09,17,2
682264202553,ad2001@yesbank,xj8221@paytm,17640,2022-06-13 19:35:31.000000 UTC,2022-06-13,19,2
237870046607,ad2001@yesbank,xj8221@paytm,17391,2022-04-11 13:37:28.000000 UTC,2022-04-11,13,2
556508085809,ad2001@yesbank,xj8221@paytm,17972,2022-02-07 18:25:24.000000 UTC,2022-02-07,18,2
691861503296,ad2001@yesbank,xj8221@paytm,17986,2022-03-21 18:20:29.000000 UTC,2022-03-21,18,2
40967138625,ad2001@yesbank,xj8221@paytm,17504,2022-08-22 10:29:19.000000 UTC,2022-08-22,10,2
829965145632,ad2001@yesbank,xj8221@paytm,17447,2022-08-15 15:38:27.000000 UTC,2022-08-15,15,2
295774354231,ad2001@yesbank,xj8221@paytm,17375,2022-09-05 12:38:32.000000 UTC,2022-09-05,12,2
795910227898,ad2001@yesbank,xj8221@paytm,17083,2022-01-17 10:13:31.000000 UTC,2022-01-17,10,2
836418480583,ad2001@yesbank,xj8221@paytm,17536,2022-05-16 17:33:21.000000 UTC,2022-05-16,17,2
61141608589,ad2001@yesbank,xj8221@paytm,17517,2022-05-09 19:43:34.000000 UTC,2022-05-09,19,2
789239419551,ab1001@okicicibank,xm9001@oksbi,14420,2022-07-11 17:38:34.000000 UTC,2022-07-11,17,2
817239366463,ab1001@okicicibank,xm9001@oksbi,14718,2022-01-24 17:33:19.000000 UTC,2022-01-24,17,2
555771917875,ab1001@okicicibank,xm9001@oksbi,14991,2022-01-17 17:22:24.000000 UTC,2022-01-17,17,2
804190375210,ab1001@okicicibank,xm9001@oksbi,15084,2022-05-23 10:30:20.000000 UTC,2022-05-23,10,2
355385740342,ab1001@okicicibank,xm9001@oksbi,14429,2022-02-21 19:40:28.000000 UTC,2022-02-21,19,2
871663092739,ab1001@okicicibank,xm9001@oksbi,14469,2022-06-06 14:23:32.000000 UTC,2022-06-06,14,2
878115477587,ab1001@okicicibank,xm9001@oksbi,14613,2022-08-22 10:22:32.000000 UTC,2022-08-22,10,2
123070551415,ab1001@okicicibank,xm9001@oksbi,14269,2022-01-10 14:29:17.000000 UTC,2022-01-10,14,2
623836992426,ab1001@okicicibank,xm9001@oksbi,14543,2022-02-21 19:29:33.000000 UTC,2022-02-21,19,2
48139967149,ab1001@okicicibank,xm9001@oksbi,14163,2022-07-11 16:39:33.000000 UTC,2022-07-11,16,2
891693342216,ab1001@okicicibank,xm9001@oksbi,14693,2022-03-21 13:13:23.000000 UTC,2022-03-21,13,2
876298097990,ab1001@okicicibank,xm9001@oksbi,14479,2022-08-15 14:25:37.000000 UTC,2022-08-15,14,2
169995362500,ab1001@okicicibank,xm9001@oksbi,14611,2022-01-17 13:40:25.000000 UTC,2022-01-17,13,2
601816368007,ab1001@okicicibank,xm9001@oksbi,14794,2022-01-24 16:21:21.000000 UTC,2022-01-24,16,2
693625279267,ac1001@okaxis,xp9905@oksbi,2199,2022-04-11 08:10:16.000000 UTC,2022-04-11,8,2
886120014568,ac1001@okaxis,xp9905@oksbi,2574,2022-04-18 14:38:14.000000 UTC,2022-04-18,14,2
741062545577,ac1001@okaxis,xp9905@oksbi,2481,2022-05-23 12:41:32.000000 UTC,2022-05-23,12,2
392876363315,ac1001@okaxis,xp9905@oksbi,2770,2022-07-18 08:30:42.000000 UTC,2022-07-18,8,2
887990774247,ac1001@okaxis,xp9905@oksbi,2776,2022-07-25 14:37:39.000000 UTC,2022-07-25,14,2
172740331334,ac1001@okaxis,xp9905@oksbi,2393,2022-06-20 08:27:20.000000 UTC,2022-06-20,8,2
917792058528,ac1001@okaxis,xp9905@oksbi,2476,2022-04-18 13:30:35.000000 UTC,2022-04-18,13,2
293988735726,ac1001@okaxis,xp9905@oksbi,2146,2022-02-14 12:25:30.000000 UTC,2022-02-14,12,2
930025294891,ac1001@okaxis,xp9905@oksbi,2340,2022-10-17 08:45:29.000000 UTC,2022-10-17,8,2
862927288580,ac1001@okaxis,xp9905@oksbi,2836,2022-06-13 13:28:33.000000 UTC,2022-06-13,13,2
261171016704,ac1001@okaxis,xp9905@oksbi,2352,2022-05-16 19:43:26.000000 UTC,2022-05-16,19,2
374343355764,ac1001@okaxis,xp9905@oksbi,2259,2022-06-13 19:28:31.000000 UTC,2022-06-13,19,2
340930120342,ac1001@okaxis,xp9905@oksbi,2039,2022-01-10 17:34:26.000000 UTC,2022-01-10,17,2
43466988006,ac1001@okaxis,xp9905@oksbi,2486,2022-06-20 14:32:31.000000 UTC,2022-06-20,14,2
899396548156,ac1001@okaxis,xp9905@oksbi,2717,2022-01-17 16:35:31.000000 UTC,2022-01-17,16,2
183519781333,ac1001@okaxis,xp9905@oksbi,2899,2022-05-23 17:24:27.000000 UTC,2022-05-23,17,2
884095720120,aa1001@okhdfcbank,xd1001@okaxis,8448,2022-04-11 19:15:29.000000 UTC,2022-04-11,19,2
625945934211,aa1001@okhdfcbank,xd1001@okaxis,8469,2022-03-21 14:12:29.000000 UTC,2022-03-21,14,2
421449493627,aa1001@okhdfcbank,xd1001@okaxis,8675,2022-06-13 16:29:32.000000 UTC,2022-06-13,16,2
708584322817,aa1001@okhdfcbank,xd1001@okaxis,8809,2022-09-19 08:40:26.000000 UTC,2022-09-19,8,2
112356090548,aa1001@okhdfcbank,xd1001@okaxis,8725,2022-01-10 10:45:27.000000 UTC,2022-01-10,10,2
717072337116,aa1001@okhdfcbank,xd1001@okaxis,8951,2022-08-15 14:26:31.000000 UTC,2022-08-15,14,2
312601319712,aa1001@okhdfcbank,xd1001@okaxis,8301,2022-01-17 19:20:25.000000 UTC,2022-01-17,19,2
226376855531,aa1001@okhdfcbank,xd1001@okaxis,8185,2022-02-07 08:36:46.000000 UTC,2022-02-07,8,2
285795395595,aa1001@okhdfcbank,xd1001@okaxis,8186,2022-10-17 12:35:33.000000 UTC,2022-10-17,12,2
167737921985,aa1001@okhdfcbank,xd1001@okaxis,8924,2022-02-14 14:22:17.000000 UTC,2022-02-14,14,2
98476484666,aa1001@okhdfcbank,xd1001@okaxis,8865,2022-09-12 14:22:28.000000 UTC,2022-09-12,14,2
148691469068,aa1001@okhdfcbank,xd1001@okaxis,9054,2022-05-09 19:29:21.000000 UTC,2022-05-09,19,2
288011397501,ad2001@yesbank,xg7611@okaxis,11686,2022-08-15 14:41:28.000000 UTC,2022-08-15,14,2
673309817429,ad2001@yesbank,xg7611@okaxis,11323,2022-05-09 15:31:22.000000 UTC,2022-05-09,15,2
45387087769,ad2001@yesbank,xg7611@okaxis,12090,2022-02-14 13:34:36.000000 UTC,2022-02-14,13,2
686709235188,ad2001@yesbank,xg7611@okaxis,11814,2022-02-21 18:31:35.000000 UTC,2022-02-21,18,2
757986574271,ad2001@yesbank,xg7611@okaxis,11601,2022-07-11 15:26:32.000000 UTC,2022-07-11,15,2
359254306510,ad2001@yesbank,xg7611@okaxis,11418,2022-09-12 17:33:35.000000 UTC,2022-09-12,17,2
596118923114,ad2001@yesbank,xg7611@okaxis,11420,2022-07-11 19:42:27.000000 UTC,2022-07-11,19,2
253747879416,ad2001@yesbank,xg7611@okaxis,11073,2022-02-21 18:27:35.000000 UTC,2022-02-21,18,2
351558923829,ad2001@yesbank,xg7611@okaxis,11276,2022-04-18 08:43:35.000000 UTC,2022-04-18,8,2
756960297155,ad2001@yesbank,xg7611@okaxis,11335,2022-02-07 19:25:36.000000 UTC,2022-02-07,19,2
93851545701,ad2001@yesbank,xg7611@okaxis,11946,2022-09-12 08:31:29.000000 UTC,2022-09-12,8,2
287729241204,ad2001@yesbank,xg7611@okaxis,11837,2022-01-03 19:35:34.000000 UTC,2022-01-03,19,2
629256204636,ad2001@yesbank,xg7611@okaxis,11664,2022-08-15 08:30:26.000000 UTC,2022-08-15,8,2
446509981656,ad2001@yesbank,xg7611@okaxis,11948,2022-07-18 18:36:18.000000 UTC,2022-07-18,18,2
999580563950,ad2001@yesbank,xg7611@okaxis,11568,2022-08-15 17:31:34.000000 UTC,2022-08-15,17,2
935663167231,ad2001@yesbank,xg7611@okaxis,11367,2022-06-13 19:35:31.000000 UTC,2022-06-13,19,2
196782614660,ad2001@yesbank,xg7611@okaxis,11112,2022-04-11 19:20:24.000000 UTC,2022-04-11,19,2
675039110649,ad2001@yesbank,xg7611@okaxis,11120,2022-04-04 19:20:34.000000 UTC,2022-04-04,19,2
174981503668,ad2001@yesbank,xg7611@okaxis,11972,2022-02-14 19:36:28.000000 UTC,2022-02-14,19,2
382129098884,ad2001@yesbank,xg7611@okaxis,11345,2022-05-16 13:29:44.000000 UTC,2022-05-16,13,2
699767515167,ad2001@yesbank,xg7611@okaxis,11538,2022-02-07 08:37:20.000000 UTC,2022-02-07,8,2
471420965117,ad2001@yesbank,xg7611@okaxis,11263,2022-08-15 16:28:30.000000 UTC,2022-08-15,16,2
344289952555,ad2001@yesbank,xg7611@okaxis,11677,2022-05-09 16:21:24.000000 UTC,2022-05-09,16,2
347229852663,ad2001@yesbank,xg7611@okaxis,11109,2022-03-21 18:40:41.000000 UTC,2022-03-21,18,2
338377087138,ad2001@yesbank,xg7611@okaxis,11320,2022-01-10 19:24:36.000000 UTC,2022-01-10,19,2
112933809544,ad2001@yesbank,xg7611@okaxis,12095,2022-10-17 08:36:40.000000 UTC,2022-10-17,8,2
498557979249,ad2001@yesbank,xg7611@okaxis,11303,2022-04-18 13:39:40.000000 UTC,2022-04-18,13,2
510742546641,ad2001@yesbank,xg7611@okaxis,11502,2022-01-17 19:31:32.000000 UTC,2022-01-17,19,2
719423867486,ad2001@yesbank,xg7611@okaxis,11231,2022-08-15 19:35:26.000000 UTC,2022-08-15,19,2
368781967665,ad2001@yesbank,xg7611@okaxis,11738,2022-08-15 12:24:23.000000 UTC,2022-08-15,12,2
880891819910,ab1001@okicicibank,xn9001@okaxis,18162,2022-07-11 16:17:30.000000 UTC,2022-07-11,16,2
703174015280,ab1001@okicicibank,xn9001@okaxis,18630,2022-08-15 13:35:22.000000 UTC,2022-08-15,13,2
744710081840,ab1001@okicicibank,xn9001@okaxis,18498,2022-06-13 08:45:40.000000 UTC,2022-06-13,8,2
655668245328,ab1001@okicicibank,xn9001@okaxis,18669,2022-06-27 16:25:23.000000 UTC,2022-06-27,16,2
360034976838,ab1001@okicicibank,xn9001@okaxis,18698,2022-07-18 16:36:35.000000 UTC,2022-07-18,16,2
405064290957,ab1001@okicicibank,xn9001@okaxis,19026,2022-01-24 18:30:26.000000 UTC,2022-01-24,18,2
328367501266,ab1001@okicicibank,xn9001@okaxis,18171,2022-04-18 18:35:32.000000 UTC,2022-04-18,18,2
711146129199,ab1001@okicicibank,xn9001@okaxis,18018,2022-09-12 19:22:28.000000 UTC,2022-09-12,19,2
3389532176,ab1001@okicicibank,xn9001@okaxis,18889,2022-08-15 17:34:32.000000 UTC,2022-08-15,17,2
976676013720,ab1001@okicicibank,xn9001@okaxis,18401,2022-04-18 19:28:39.000000 UTC,2022-04-18,19,2
103722100159,ab1001@okicicibank,xn9001@okaxis,18838,2022-05-23 12:12:35.000000 UTC,2022-05-23,12,2
207429331463,ab1001@okicicibank,xn9001@okaxis,18935,2022-08-15 10:23:27.000000 UTC,2022-08-15,10,2
41249869061,ab1001@okicicibank,xn9001@okaxis,18237,2022-03-07 19:33:25.000000 UTC,2022-03-07,19,2
827508276810,ab1001@okicicibank,xn9001@okaxis,18917,2022-01-10 19:34:19.000000 UTC,2022-01-10,19,2
646944360814,ab1001@okicicibank,xn9001@okaxis,18414,2022-04-11 19:16:25.000000 UTC,2022-04-11,19,2
364210475579,ac1001@okaxis,xs9905@okaxis,7101,2022-05-16 19:25:34.000000 UTC,2022-05-16,19,2
693903799032,ac1001@okaxis,xs9905@okaxis,8052,2022-01-17 19:27:28.000000 UTC,2022-01-17,19,2
459196043541,ac1001@okaxis,xs9905@okaxis,7245,2022-04-18 17:26:14.000000 UTC,2022-04-18,17,2
847112061705,ac1001@okaxis,xs9905@okaxis,8009,2022-09-12 14:24:38.000000 UTC,2022-09-12,14,2
55370341218,ac1001@okaxis,xs9905@okaxis,7777,2022-06-20 19:26:26.000000 UTC,2022-06-20,19,2
36411436558,ac1001@okaxis,xs9905@okaxis,7119,2022-07-18 15:22:23.000000 UTC,2022-07-18,15,2
506249713222,ac1001@okaxis,xs9905@okaxis,7804,2022-08-15 13:19:17.000000 UTC,2022-08-15,13,2
942786292546,ac1001@okaxis,xs9905@okaxis,7708,2022-07-18 19:46:28.000000 UTC,2022-07-18,19,2
88017606608,ac1001@okaxis,xs9905@okaxis,7853,2022-09-12 13:12:39.000000 UTC,2022-09-12,13,2
420024290203,ac1001@okaxis,xs9905@okaxis,7510,2022-02-21 14:29:19.000000 UTC,2022-02-21,14,2
810789620574,ac1001@okaxis,xs9905@okaxis,7856,2022-02-07 08:27:33.000000 UTC,2022-02-07,8,2
433883040108,ac1001@okaxis,xs9905@okaxis,7649,2022-05-09 19:36:26.000000 UTC,2022-05-09,19,2
856695085897,ac1001@okaxis,xs9905@okaxis,7563,2022-01-17 19:41:41.000000 UTC,2022-01-17,19,2
172454300325,ac1001@okaxis,xs9905@okaxis,8002,2022-02-14 11:29:23.000000 UTC,2022-02-14,11,2
797966029819,ac1001@okaxis,xs9905@okaxis,7700,2022-10-24 08:33:35.000000 UTC,2022-10-24,8,2
91598553430,ac1001@okaxis,xs9905@okaxis,7901,2022-03-21 17:19:36.000000 UTC,2022-03-21,17,2
606732231869,ac1001@okaxis,xs9905@okaxis,7751,2022-01-17 15:23:40.000000 UTC,2022-01-17,15,2
704252642902,ac1001@okaxis,xs9905@okaxis,7247,2022-06-06 18:30:42.000000 UTC,2022-06-06,18,2
119184710725,ac1001@okaxis,xs9905@okaxis,7319,2022-04-04 13:40:20.000000 UTC,2022-04-04,13,2
438512824301,ac1001@okaxis,xs9905@okaxis,7764,2022-03-07 16:27:32.000000 UTC,2022-03-07,16,2
